timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url
3,59;99,95552301;0,044476642;1,40E-09;4,36E-12;4,35E-12;2,04E-14;3,20E-24;;;
3,85;99,84404445;0,155955669;1,99E-07;1,53E-09;2,18E-09;1,73E-10;1,43E-18;;;
4,14;99,97720122;0,022799656;3,49E-10;1,34E-10;9,42E-11;9,18E-14;2,44E-21;;;
4,41;99,93670583;0,063293776;7,00E-08;4,13E-10;2,12E-09;6,95E-11;8,65E-20;;;
4,67;8,536214381;82,76654482;0,282007316;6,389649212;1,655900106;0,369126559;0,000558752;;;
4,94;99,95019436;0,049807894;6,02E-10;2,93E-12;1,07E-12;6,34E-16;1,64E-24;;;
5,23;99,98125434;0,018744588;3,75E-10;6,99E-13;1,31E-12;6,17E-16;2,14E-25;;;
5,53;99,97389316;0,026106932;1,24E-09;2,04E-12;2,28E-12;2,05E-15;9,65E-25;;;
5,8;99,74614382;0,253853551;3,91E-08;1,21E-11;6,52E-12;6,66E-15;4,19E-24;;;
6,08;99,98469949;0,015303486;4,17E-10;6,67E-13;9,67E-13;2,56E-16;7,33E-26;;;
6,68;99,70196484;0,28118111;0,006942643;0,000818053;0,000858021;0,008237496;2,19E-06;;;
7,02;1,003279816;94,04076934;0,001026828;0,022565122;2,70E-08;4,932360351;5,18E-16;;;
7,37;99,97861981;0,021377356;1,59E-11;4,11E-14;2,25E-14;1,63E-18;3,02E-29;;;
7,64;99,96946454;0,030538212;3,39E-09;5,23E-11;7,98E-11;1,80E-13;1,16E-22;;;
7,89;99,90950823;0,090495282;4,84E-09;1,73E-10;2,46E-10;2,46E-13;2,04E-22;;;
8,15;99,97146726;0,028534216;2,16E-10;2,43E-12;2,23E-12;6,72E-16;7,50E-26;;;
8,44;99,97032285;0,029677709;1,27E-10;1,73E-13;9,26E-14;2,75E-17;1,57E-27;;;
8,71;99,99597073;0,004033053;7,70E-11;1,29E-11;1,82E-11;4,96E-14;4,19E-24;;;
8,98;99,99314547;0,006858998;9,76E-10;5,33E-11;4,37E-11;2,05E-13;7,41E-23;;;
9,23;99,9928534;0,00714821;1,18E-10;1,64E-11;3,60E-11;1,45E-14;4,08E-24;;;
9,49;99,82347488;0,1765277;1,34E-08;4,24E-11;2,02E-11;1,54E-14;1,47E-23;;;
9,78;99,7199893;0,280014402;5,16E-08;7,62E-12;5,14E-12;9,69E-16;1,30E-24;;;
9,93;;;;;;;;navigation;;/home
10;98,81295555;1,187042404;1,14E-06;7,13E-08;3,79E-09;5,04E-11;8,02E-18;navigation;;/home
10,01;;;;;;;;navigation;;/home
10,08;95,53645253;4,463529214;1,57E-05;1,30E-06;1,22E-08;1,89E-10;1,60E-16;;;
10,37;0,258360337;91,56778455;0,004904421;4,879175872;2,327883989;0,957852881;0,004039225;;;
10,71;0,51874714;93,57435703;0,003706417;2,797820792;0,808544457;2,295825258;0,000996619;;;
10,9;;;;;;;;navigation;;/express
11,21;;;;;;;;navigation;;/express
13,49;;;;;;;;navigation;;/express
0,32;99,48154098;0,058426288;2,55E-08;0,45983106;9,29E-05;0,00010188;1,49E-07;;;
0,86;19,49391961;49,6311903;0,453146687;3,059978783;12,8656134;14,49344903;0,002705621;;;
1,12;99,70961809;0,290380116;6,29E-07;5,71E-09;2,76E-09;2,29E-12;3,05E-19;;;
1,38;99,83316064;0,166837464;1,17E-06;1,35E-07;1,32E-07;1,81E-09;6,34E-16;;;
1,63;99,72841142;0,271590885;1,86E-07;1,43E-09;4,34E-10;3,78E-12;2,97E-19;;;
1,89;31,88068353;53,38494222;0,074962827;2,502013482;10,74209341;1,41470654;0,000601601;;;
2,16;99,58156943;0,418429961;1,19E-06;7,23E-08;5,33E-07;6,44E-10;2,91E-14;;;
2,43;99,99336004;0,00664235;6,40E-10;6,36E-12;5,13E-12;1,15E-14;1,87E-23;;;
2,69;99,85320568;0,146792189;6,94E-08;8,71E-11;3,00E-11;5,25E-13;5,76E-20;;;
2,94;99,72946048;0,27054043;4,70E-07;1,29E-10;1,81E-10;7,45E-13;6,66E-20;;;
3,22;99,91897941;0,081023527;3,42E-08;6,04E-11;3,41E-11;2,98E-14;3,43E-22;;;
3,47;60,42217016;32,22106397;0,103557319;0,529364636;6,189020723;0,53476044;5,88E-05;;;
3,78;97,16717005;2,832818963;1,16E-05;2,17E-07;1,69E-08;4,95E-10;5,16E-16;;;
4,07;97,32329281;2,668365146;0,004218169;0,003987768;0,000124495;4,11E-06;2,99E-09;;;
4,32;89,70581766;10,2918965;0,001807074;0,000448225;3,56E-05;2,72E-06;3,83E-10;;;
4,59;95,35642807;4,559185527;0,074293758;0,007143302;0,002045599;0,000908487;1,66E-07;;;
4,86;0,48421137;51,40807629;1,277806796;26,35128498;6,231448054;14,16997164;0,077202765;;;
5,13;93,11606288;6,873995066;0,00606884;0,003820389;2,27E-05;2,81E-05;1,87E-09;;;
5,41;87,79268119;12,20705208;0,000126457;0,000139317;5,17E-06;8,14E-07;3,10E-11;;;
5,68;97,86485421;2,135148399;1,87E-06;4,65E-07;4,96E-09;2,54E-10;7,30E-16;;;
5,95;97,91299701;2,086984366;1,62E-05;2,35E-06;1,64E-08;7,76E-09;1,62E-15;;;
6,21;94,1421926;5,857740343;5,30E-05;1,33E-05;2,33E-07;1,46E-08;6,97E-14;;;
6,46;96,66838646;3,331487626;2,34E-05;9,62E-05;9,70E-06;3,93E-07;1,54E-11;;;
6,72;99,97735023;0,022209305;0,000443354;2,44E-06;2,42E-08;3,49E-09;5,92E-17;;;
7;89,86937404;10,13012379;8,10E-05;0,000385263;2,25E-05;5,11E-06;6,83E-10;;;
7,28;2,031273395;23,14484715;1,579312608;35,600245;31,70167804;5,938965827;0,003679068;;;
7,59;0,701817959;23,82282161;1,035796726;63,01245469;8,549041811;2,878037825;3,06E-05;;;
7,84;98,44810963;1,551888138;1,56E-06;4,43E-07;1,74E-08;2,92E-10;4,79E-16;;;
8,1;98,02133441;1,978661865;8,60E-06;1,37E-07;2,53E-10;3,17E-11;3,54E-18;;;
8,37;98,8060534;1,193951257;6,70E-07;1,69E-06;2,37E-08;8,43E-10;2,03E-15;;;
8,62;97,94276977;2,057183102;3,40E-06;2,97E-05;3,09E-06;6,26E-08;2,46E-12;;;
8,87;98,07235622;1,927609884;3,95E-06;1,98E-05;3,12E-06;2,72E-08;2,66E-12;;;
9,18;0,325814747;46,8653826;0,79506361;17,67369316;2,879765056;31,32539876;0,13488164;;;
9,45;99,39909577;0,600906182;2,58E-08;3,38E-09;1,49E-10;2,20E-13;7,57E-20;;;
9,73;99,61231945;0,38768216;1,01E-07;5,55E-09;3,37E-10;5,61E-12;2,03E-18;click;DIV;
10,27;98,08688141;1,91308469;4,27E-06;2,66E-05;6,74E-06;4,95E-08;2,51E-12;;;
10,54;98,85138266;1,148615753;6,14E-07;1,13E-07;5,82E-09;2,44E-11;5,17E-18;;;
10,79;99,99905229;0,000950307;4,62E-08;1,65E-07;4,03E-07;2,86E-10;2,31E-18;;;
11,05;98,48472458;1,402205117;0,002710536;0,094538787;0,015698269;0,000122488;2,18E-08;;;
11,3;22,15779241;76,24038175;0,00061742;0,358777909;1,216597162;0,025836248;1,27E-10;;;
11,56;1,098706014;94,76186037;7,81E-06;3,710701317;0,418768777;0,009956599;1,97E-09;;;
11,79;4,284142937;91,78474643;4,30E-05;2,213423063;1,707248;0,010394435;5,93E-09;;;
12,06;7,061646134;89,71666694;0,000181251;1,322744228;1,885770634;0,012991662;1,28E-08;;;
12,3;7,579354197;88,34426999;0,000172356;2,324706316;1,729662903;0,021835823;4,55E-08;;;
12,54;18,5105443;75,66265464;0,000527697;4,482301697;1,292946283;0,051021489;2,16E-07;;;
12,78;18,67511123;72,0092535;0,000375918;7,41609931;1,859429106;0,039727992;7,72E-07;;;
13,02;0,00342889;84,76966023;0,038736145;5,046562478;4,850469157;5,291148275;5,59E-07;;;
13,26;0,490984583;3,052052851;0,184668402;67,94935274;6,952105132;21,34800085;0,022835462;;;
13,51;99,88512993;0,114872924;8,80E-08;1,03E-10;3,36E-12;6,21E-15;3,45E-21;;;
13,78;99,35036302;0,64963433;3,66E-07;2,04E-08;8,06E-10;1,61E-12;2,28E-17;;;
14,03;98,58528359;1,414658484;1,21E-05;4,26E-05;6,01E-06;9,51E-08;8,50E-10;;;
14,32;99,62964654;0,370351574;8,23E-08;6,18E-10;1,23E-10;3,02E-13;3,34E-19;;;
14,57;99,32585955;0,674144132;4,90E-07;1,23E-07;3,79E-09;7,77E-11;1,50E-15;;;
14,83;93,57104897;6,417839229;0,003169417;0,006574547;0,000528965;0,000796909;4,03E-05;;;
15,08;83,84332561;16,0445953;0,017263257;0,08802493;0,004421537;0,002117786;0,000255033;;;
15,34;19,84360131;66,98955691;0,467535798;10,08862733;2,153297257;0,226389753;0,23098704;;;
15,59;73,42955312;25,56390319;0,313299401;0,379991042;0,219400636;0,091373175;0,002477657;;;
15,87;73,21766019;25,09624958;0,463432819;0,855854154;0,212798337;0,134632376;0,019374205;;;
16,14;67,31087371;28,10634542;1,072029554;1,887499095;0,359212163;0,948189535;0,31584878;;;
16,42;80,36514521;19,33951229;0,124382309;0,103727868;0,018905135;0,046920625;0,001410723;;;
16,67;82,72217122;16,93015195;0,160465056;0,098025228;0,075338533;0,013719355;0,000122473;;;
16,94;96,61206583;3,361212663;0,02330462;0,002608644;0,000355097;0,000446603;9,39E-07;;;
17,22;92,28805808;7,659950275;0,030222824;0,019430796;0,001130076;0,001189329;1,89E-05;;;
17,49;90,75963497;8,602944762;0,081848318;0,323987706;0,070738967;0,155689125;0,005158669;;;
17,77;85,0168705;14,98102397;0,001645481;0,000399583;5,94E-05;4,62E-06;3,03E-09;;;
18,04;15,53846263;49,87061919;8,201823151;14,56914221;3,755788057;5,070784084;2,99337452;;;
18,3;39,2183804;53,87496673;1,125420418;2,946132038;1,019970016;1,783937695;0,031194029;;;
18,58;19,01671588;80,97206354;1,57E-05;0,002830881;0,008224608;0,000149597;4,66E-11;;;
18,83;3,95E-05;5,03E-05;0,001090164;0,066467471;64,67512671;35,25721905;9,48E-09;;;
19,09;4,43E-05;0,001114248;2,28E-08;61,59597635;0,061017711;38,3418411;7,69E-06;;;
19,34;2,00E-05;2,49E-06;0,00479563;0,013578504;7,751403749;92,23020077;2,38E-12;;;
19,61;3,50E-05;1,29E-07;2,85E-06;0,002830886;7,230112702;92,76701808;2,69E-08;;;
19,87;0,00049072;99,92844463;3,53E-05;0,013332174;0,00463438;0,053060462;2,15E-11;;;
20,12;0,006281285;99,99058247;4,61E-05;0,000342715;0,000230563;0,002517086;5,75E-14;;;
20,38;0,226680954;99,76713064;0,000278655;8,34E-05;0,000526224;0,005294571;3,55E-14;;;
20,63;0,262054351;99,72472189;0,000197669;0,000292953;0,002530851;0,01020281;1,97E-13;;;
20,91;0,157911447;99,83404875;0,000173957;0,00014785;0,002237431;0,005482137;9,23E-14;;;
21,15;0,033711537;99,9591291;0,000390542;0,000121293;0,000552021;0,00609352;1,82E-14;;;
21,39;0,59003965;29,82605994;0,859119836;49,46553111;8,551478386;10,6440261;0,063741847;navigation;;/home
21,64;99,38255548;0,617442606;1,00E-06;4,76E-08;1,27E-08;3,74E-10;1,33E-15;;;
21,91;99,9966383;0,003367089;1,09E-11;3,85E-14;1,81E-14;1,67E-17;5,48E-26;;;
22,17;99,97494817;0,025052187;7,47E-09;1,19E-11;2,27E-11;4,47E-14;1,33E-22;;;
22,42;99,99848604;0,001511001;7,90E-11;2,77E-13;2,54E-12;1,45E-15;3,41E-25;;;
22,68;;;;;;;;click;BUTTON;
22,95;99,8126924;0,187280111;7,21E-06;5,08E-06;1,50E-05;1,20E-09;3,47E-15;;;
23,23;96,79264426;3,201996163;0,002367748;0,002388932;0,000498403;0,000106928;2,37E-07;;;
23,5;99,73644614;0,262364862;0,000826584;0,000329268;3,45E-05;3,62E-06;4,26E-10;;;
23,76;98,402947;1,243294644;0,177185945;0,088567204;0,083554837;0,004232807;0,000219062;;;
24,01;97,09709287;1,282625552;1,209475938;0,196475303;0,138154288;0,07452502;0,001659251;;;
24,28;98,4834671;1,421254873;0,089468493;0,005244032;0,000454176;0,000111487;6,35E-08;;;
24,55;93,00698555;3,618331312;2,516472267;0,596790739;0,130930221;0,126645066;0,003846826;;;
24,82;53,50411257;41,45410904;2,715158066;1,882261895;0,143558447;0,285460421;0,015342266;;;
25,09;79,19341326;10,8305797;7,743228227;1,783450693;0,159686315;0,254641101;0,035004574;;;
25,37;97,1431911;2,704414353;0,123564142;0,026096645;0,002006974;0,000719578;1,17E-05;;;
25,65;95,45357282;4,501261771;0,033933299;0,010439992;0,000667967;0,000119779;1,91E-06;;;
25,9;69,15440559;29,20805812;1,079948246;0,360295479;0,119159056;0,077415613;0,000716531;;;
26,17;93,72057319;6,277582049;0,001102582;0,000709192;2,97E-05;7,61E-07;9,70E-09;;;
26,42;84,72866921;14,76534842;0,424405352;0,046457662;0,016460094;0,018604511;6,25E-05;;;
26,68;91,30746126;8,636781573;0,02160492;0,031668681;0,001757893;0,00068149;4,09E-05;;;
26,95;99,1355061;0,864477693;1,82E-05;2,05E-06;7,21E-08;1,25E-09;7,58E-15;;;
27,22;99,22602773;0,773970084;3,26E-06;3,97E-08;3,43E-09;2,02E-11;1,90E-17;;;
27,5;99,49945211;0,500545138;6,66E-07;2,35E-08;3,50E-09;1,38E-11;7,52E-17;;;
27,79;42,80246794;53,79792452;0,279196724;2,128864825;0,774424523;0,206753891;0,010371136;;;
28,06;85,37545975;14,47937167;0,052515015;0,08128384;0,010153971;0,000912978;0,000299143;;;
28,33;32,57066309;62,32879758;0,498302327;3,971405327;0,380430254;0,134659279;0,115741196;;;
28,58;80,50195575;18,56056899;0,104992522;0,642235344;0,168357242;0,012924244;0,008973228;;;
28,85;90,86599296;9,131680973;0,002173243;0,000145637;6,10E-06;1,48E-06;2,26E-09;;;
29,12;90,14909863;9,850563109;0,000337674;1,05E-06;1,01E-07;8,52E-09;3,60E-13;;;
29,39;95,72671056;4,273245856;4,61E-05;1,65E-07;1,90E-08;8,28E-10;2,54E-14;;;
29,67;86,99263257;13,00662684;0,000726738;1,23E-05;3,35E-07;3,99E-08;4,11E-12;;;
29,93;7,658209363;73,96788442;4,094127065;7,544482949;2,701969792;3,155547569;0,877778564;;;
30,2;0,445324788;4,563614354;6,670642644;30,51621914;8,668198436;12,28525639;36,85074449;;;
30,45;1,729763216;2,003057234;9,130645343;42,68776433;4,059665147;21,63039128;18,75871234;;;
30,72;23,91750664;64,81652856;3,632150218;4,574663565;1,399601717;1,354539394;0,305018527;;;
30,98;42,67775714;54,94239926;0,522998581;1,677583903;0,059429585;0,056583993;0,063243316;;;
31,25;76,93797809;22,74511145;0,129598596;0,179152911;0,004000834;0,002768652;0,001392834;;;
31,52;71,87408544;27,29701372;0,38914592;0,408414609;0,016811609;0,010860593;0,003659287;;;
31,79;10,82054749;10,7195437;9,274153411;30,50081134;3,748836368;10,21834463;24,71776307;;;
32,06;1,113656349;35,25681496;2,450171486;23,52915853;7,510922104;21,2915048;8,847774565;;;
32,33;0,499290787;0,54122298;4,632750154;8,980238438;3,184047341;7,919440418;74,24300313;;;
32,6;99,31015968;0,602451945;0,07650546;0,007388258;0,002796732;0,000685702;1,13E-05;;;
32,86;98,56125116;1,309755724;0,118406781;0,005125529;0,000507431;0,004953645;9,83E-07;;;
33,11;99,33369168;0,645847309;0,016336656;0,003235203;0,000545066;0,000334536;1,17E-07;;;
33,36;98,63155468;1,362814265;0,004292045;0,000804812;0,00047869;5,63E-05;7,82E-08;;;
33,62;99,91899133;0,080042129;0,000739157;0,000145983;8,15E-05;4,03E-06;1,20E-09;;;
33,89;99,90295767;0,096967595;5,95E-05;7,90E-06;8,99E-06;2,23E-07;7,09E-12;;;
34,17;1,626131125;18,19207668;0,01844638;60,08170843;9,135012329;10,94158962;0,005042845;;;
34,42;99,50298667;0,490635214;0,005685611;0,000318001;0,000333385;4,10E-05;3,95E-09;;;
34,68;99,13610816;0,849416945;0,007555685;0,00421578;0,002266764;0,000434184;2,16E-07;;;
34,95;99,562186;0,420630444;0,010136101;0,006052508;0,000876771;0,000117235;1,48E-07;;;
35,22;99,7951925;0,170141205;0,025856428;0,007925059;0,00047827;0,000407341;1,67E-07;;;
35,49;73,29919338;3,154210001;18,75849068;2,612987347;0,827890355;1,286090538;0,061140471;;;
35,76;68,0813849;2,83984933;14,67776;9,698595107;2,008290775;2,340084687;0,354037061;;;
36,03;98,23263288;1,727354154;0,033635259;0,005137035;0,001102163;0,000144831;4,14E-07;;;
36,31;35,6627873;11,32178747;0,331088874;2,698104989;0,459318403;12,32675238;37,20016403;;;
36,58;98,86028753;0,738079841;0,276444257;0,096737622;0,012488556;0,015955719;6,52E-06;;;
36,85;84,8311007;6,605142355;7,609714568;0,692471256;0,178613921;0,082771719;0,000195669;;;
37,13;1,748835668;44,87850666;6,231625378;45,23244202;0,876306649;1,002775505;0,029511953;;;
37,4;58,61347811;37,91504348;1,233039836;1,036625884;0,068765533;1,12971026;0,003333134;;;
37,65;97,39594444;1,614976026;0,689674396;0,195504481;0,076275888;0,026157334;0,001471448;;;
37,92;42,77391434;22,53655046;10,30219868;21,76537812;0,95605338;1,57099776;0,094910065;;;
38,19;31,52073324;30,20704985;14,14986253;12,08376735;2,318317257;9,636028856;0,084241905;;;
38,49;4,381081089;2,214422449;5,414766073;82,38950968;1,336026844;4,246174172;0,018022262;;;
38,76;41,53460562;9,178286046;19,6414873;16,31604284;1,536588557;11,71956956;0,073420326;;;
39,01;4,756779135;20,32277258;25,1873985;30,96104449;3,934900325;9,244039461;5,593065878;;;
39,27;95,64476583;1,672716911;2,041448774;0,272789078;0,036895429;0,273415602;0,057975666;;;
39,56;99,63180421;0,368150555;4,26E-05;5,00E-06;6,01E-08;2,72E-09;2,77E-15;;;
39,83;97,17567001;2,786214504;0,035188785;0,00262851;8,66E-05;0,00020578;1,10E-07;;;
40,1;94,59082452;4,21584907;1,022150894;0,126691775;0,019242038;0,024726171;0,000520276;;;
40,37;98,50657582;1,493121684;0,00030362;1,07E-06;5,66E-09;6,93E-10;4,44E-16;;;
40,63;3,382992574;75,580214;0,449268547;7,130411692;12,83168422;0,625427337;3,28E-06;;;
40,9;90,05190075;9,818207313;0,11061646;0,016905402;0,000763502;0,001598121;9,60E-06;;;
41,17;95,78516483;4,139738157;0,063021964;0,010309897;0,000470391;0,001283221;1,46E-05;;;
41,42;1,048574131;0,989597756;7,236969471;76,48652792;3,076071292;11,1111097;0,051148375;;;
41,68;20,60431741;22,10609947;19,4462753;32,04665696;1,168551064;2,775511746;1,852585341;;;
41,95;45,21622956;46,23203278;6,283133477;1,766402647;0,248669111;0,234029233;0,019503683;;;
42,21;20,37145942;30,26321232;12,62629181;30,1427424;0,813729037;4,500670731;1,281898376;;;
42,48;68,16364337;11,44450971;2,180821579;14,68807695;0,636150446;1,451002614;1,435798213;;;
42,75;95,07955909;4,794952646;0,08520385;0,03474179;0,001388522;0,004112214;4,23E-05;;;
43,01;0,01225372;0,60963923;5,894800254;29,44357571;20,54146949;43,3497872;0,148480942;;;
43,27;51,50872451;28,43432087;7,167479286;9,463222687;0,354378069;2,395529014;0,676337828;;;
43,52;89,33665689;8,726948275;0,774870067;0,755174596;0,046874277;0,342150635;0,017324391;;;
43,79;94,92607713;4,096766561;0,665885583;0,235663378;0,062261842;0,013270453;7,35E-05;;;
44,06;95,25812808;4,321524643;0,207328123;0,167876444;0,03775657;0,007343084;4,61E-05;;;
44,33;97,39809632;2,427718043;0,094079215;0,06944281;0,008289862;0,002359843;8,26E-06;;;
44,6;99,2749691;0,678513385;0,040167748;0,005214408;0,000772031;0,000369165;7,42E-08;;;
44,86;88,8278769;3,384747387;4,301894969;2,821306103;0,356373839;0,306162577;0,00163812;;;
45,14;70,60709;7,548591495;3,592980653;17,10177213;0,815730263;0,327962427;0,005876493;;;
45,41;82,78172221;10,31683411;1,228740665;5,162617694;0,314638447;0,178541583;0,016895717;;;
45,68;46,3344393;15,31343104;5,68576042;28,77755635;2,909097063;0,950076022;0,029643746;;;
45,97;0,028961666;0,437749809;0,009579825;96,05075097;1,703426157;1,766908088;0,002627941;;;
46,22;91,09356403;6,073219329;1,678890735;0,860061403;0,242271228;0,049387733;0,002610198;;;
46,49;0,580539787;9,146942943;17,52094179;42,54059494;8,44585374;16,31380022;5,451326817;;;
46,78;1,520689484;4,241739959;4,909650609;69,4498539;2,114480175;13,34718764;4,416397214;;;
47,06;59,14691091;14,68335539;19,54677701;3,932529315;0,976005848;1,605147123;0,109275011;;;
47,35;12,82987297;19,97434646;24,45682734;31,77389801;3,025525436;5,203636363;2,735890262;;;
47,62;1,652907208;6,156349182;9,58326757;56,3380003;3,770856187;11,66348904;10,83513349;;;
47,89;60,2574742;7,094201123;8,497398853;22,33419104;0,97991504;0,772430654;0,064391879;;;
48,16;10,66287149;35,07427782;8,600935853;32,24926485;2,495171465;10,5155288;0,40195312;;;
48,43;43,14035136;19,13725699;12,46648431;22,46431842;1,501439322;1,215506045;0,074639746;;;
48,7;40,2900815;22,96190709;15,82821757;16,98607057;1,341224834;2,303835936;0,288664154;;;
48,97;51,08118653;42,60101914;3,30305472;1,917880587;0,11547266;0,475756358;0,505628763;;;
49,24;0,298277912;5,188827526;0,126587072;66,92906421;5,658085981;21,74398284;0,055176419;;;
49,52;98,05948138;1,932354085;0,006477942;0,001622093;3,31E-05;3,19E-05;8,16E-09;;;
49,8;58,79613512;22,68168018;10,91295471;4,237134635;0,815080248;2,541938762;0,015081162;;;
50,52;;;;;;;;click;P;
50,09;45,03762424;25,49144626;7,093125582;19,06841099;1,499697194;1,747555099;0,06213896;;;
51,08;0,998677965;16,62358195;10,84611788;54,12512422;1,258238312;15,83221704;0,316041172;;;
51,37;0,015395758;6,76E-07;3,49E-11;94,04913187;0,888639875;5,046831816;8,55E-09;;;
51,62;0,073120472;4,106347146;0,002676046;0,0993822;0,002195333;95,7162743;8,14E-09;;;
51,89;99,84107018;0,034216637;0,12430232;4,79E-06;4,58E-08;0,000404828;8,05E-17;;;
52,14;0,003248372;0,000535189;5,00E-10;0,001516725;0,000367632;99,9943316;8,18E-13;;;
52,38;0,070662337;17,03233272;0,011892131;73,65755439;0,500116218;5,460361019;3,267081827;;;
52,64;34,76402164;61,83961034;0,017597742;1,519149169;0,151116855;1,708331518;0,000178156;;;
52,89;17,49054298;71,99409437;0,634060558;5,762628809;1,036180152;2,898097211;0,184397422;;;
53,16;2,932176739;32,25575387;2,641442232;42,46590436;4,255460575;14,76234347;0,686915405;;;
53,43;0,154829805;73,2608974;0,000278093;26,05754137;0,146308844;0,380139751;2,46E-06;;;
53,67;1,41E-06;0,012637206;3,72E-07;5,667763541;8,86E-05;94,31951012;1,20E-10;;;
53,94;1,34E-11;1,18E-05;6,57E-14;99,97017383;1,49E-06;0,029814597;1,16E-20;;;
54,17;5,14E-05;0,001376067;0,717464563;0,121031;0,112888623;99,0471841;9,26E-08;;;
54,41;0,001650048;4,359744715;0,020462352;41,55677062;5,696496806;48,36487492;1,38E-06;;;
54,67;0,000734049;6,291423738;0,003699629;65,61864018;19,58460808;8,500893414;2,67E-07;;;
54,94;0,003384213;3,851491585;0,016263971;56,32956624;4,915307835;34,88398492;1,22E-06;;;
55,17;3,46E-05;0,008856105;0,00361631;1,019690186;0,245147175;98,72259498;5,48E-05;;;
55,41;2,48E-05;0,000105063;0,011748351;0,024695176;0,457333409;99,06586397;0,440231623;;;
55,65;0,011079644;0,007190422;0,066073412;0,030859582;0,291856978;95,73712324;3,85582321;;;
55,89;2,524702251;68,61183643;0,003173327;10,87651551;2,835620008;15,11877775;0,029373617;;;
56,17;0,923192222;19,06354725;0,247664005;46,00515664;5,262754485;28,48288119;0,014806169;;;
56,43;89,35661252;6,500219941;0,0584734;1,006580484;2,560076829;0,518027072;1,31E-05;;;
56,69;91,96281433;7,883857191;0,001140042;0,081783038;0,04990187;0,020501182;2,30E-08;;;
56,94;0,412157644;18,44425052;0,073675893;20,07739991;10,39965749;50,44859648;0,144256442;;;
57,19;0,226125633;26,53209865;0,037184785;31,78876638;36,92964911;4,380018264;0,106162298;;;
57,45;0,043010255;15,60338252;0,255890439;19,39038999;59,784143;4,768362445;0,154815654;;;
57,7;1,575433649;36,77285016;0,202051899;19,75513846;35,32293439;6,33181259;0,039778676;;;
57,96;0,109831314;64,75495696;0,174865301;11,5005821;19,17626709;4,252874851;0,030620967;;;
58,21;0,000203955;14,55343068;6,61E-10;74,66202974;10,73036119;0,053980388;1,38E-08;;;
58,48;1,15E-06;20,46253532;5,35E-12;77,80094743;1,710218377;0,026295369;2,32E-11;;;
58,72;3,16E-07;89,37755227;7,49E-12;9,8391518;0,782170519;0,001130708;2,57E-11;;;
58,95;4,86E-07;66,90559782;2,82E-12;31,93482972;1,155104816;0,004463466;1,53E-11;;;
59,19;1,84E-06;51,34619474;1,17E-12;44,81513202;3,837542608;0,001128062;2,15E-12;;;
59,43;6,72E-06;92,15525295;5,32E-10;7,492122202;0,352198277;0,00042247;5,88E-12;;;
