timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url
11,18;98,75817888;2,67E-09;3,06E-16;3,48E-05;1,01E-07;1,241787411;1,29E-20;;;
11,43;90,57388846;7,37E-07;2,25E-15;0,000665804;9,71E-06;9,425436522;8,94E-18;;;
11,66;87,06652522;1,17E-05;4,46E-15;0,003247691;7,09E-05;12,93014437;1,17E-16;;;
11,91;26,10830665;4,87E-07;4,86E-16;0,001381138;6,57E-06;73,89030457;7,15E-19;;;
12,18;96,87746745;2,42E-08;1,25E-15;0,000221934;3,61E-08;3,122313879;7,16E-21;;;
12,42;45,47524425;6,00E-08;4,47E-16;0,004869819;2,23E-08;54,51988903;2,57E-21;;;
12,82;97,17670066;6,78E-09;2,26E-15;0,000253099;1,35E-08;2,823046391;1,60E-21;;;
13,09;78,83029236;3,26E-07;2,67E-14;0,007180249;1,13E-06;21,16252528;4,04E-19;;;
13,33;94,95452046;3,52E-09;4,19E-15;0,000202112;3,17E-07;5,045279115;3,00E-20;;;
13,57;98,80544543;4,41E-09;1,54E-14;0,000337455;1,98E-08;1,194213238;1,25E-20;;;
13,82;;;;;;;;navigation;;/chat
13,83;99,5172084;4,07E-10;9,05E-15;3,90E-05;6,50E-09;0,482749742;7,66E-21;;;
14,13;;;;;;;;navigation;;/chat
14,06;99,19894338;9,30E-11;4,89E-15;4,33E-06;1,61E-10;0,801056903;6,36E-23;;;
14,3;97,24404812;1,91E-10;1,50E-13;1,20E-05;4,14E-09;2,755942941;2,27E-20;;;
14,53;97,09950686;1,88E-10;8,59E-14;4,00E-06;1,75E-09;2,900487185;3,46E-21;;;
14,76;96,81682568;9,96E-11;6,76E-14;6,32E-06;2,90E-09;3,183168363;3,09E-21;;;
15,01;98,72366778;3,26E-11;6,24E-15;1,04E-05;9,06E-10;1,276319923;5,42E-22;;;
15,24;99,55404401;1,54E-11;8,26E-16;5,49E-06;2,77E-09;0,445957109;5,30E-22;;;
15,47;99,5628953;4,06E-09;4,90E-15;7,26E-05;1,07E-07;0,437030569;3,16E-19;;;
15,74;;;;;;;;click;TEXTAREA;/chat
15,7;67,33767986;4,57E-07;1,68E-14;0,038641712;8,59E-06;32,62366951;9,79E-17;;;
15,94;98,98219109;2,61E-09;4,94E-15;6,93E-05;6,91E-08;1,017740555;1,20E-19;;;
16,17;43,21800849;8,64E-07;1,54E-15;0,318318777;2,28E-05;56,46364612;1,03E-16;;;
16,42;15,5127477;4,52E-07;2,33E-15;1,459299506;1,13E-05;83,02793705;1,10E-16;;;
16,66;29,05388176;3,57E-06;4,30E-13;0,554384058;1,52E-05;70,39171457;3,97E-16;;;
16,89;2,708097361;9,22E-07;7,13E-15;0,26366571;2,12E-06;97,02824354;3,58E-17;;;
17,12;10,84793349;4,14E-05;4,90E-13;0,047755858;0,000180858;89,10409147;1,72E-15;;;
17,35;97,68744139;1,33E-08;8,93E-15;5,02E-05;4,97E-06;2,312499568;1,25E-18;;;
17,59;20,03969848;9,92E-05;7,64E-15;0,477163307;0,002106416;79,48093414;3,20E-14;;;
17,83;0,195387925;1,51E-05;6,48E-15;0,000675671;6,35E-06;99,80391263;9,34E-19;;;
18,07;27,5467366;6,93E-07;4,20E-14;0,006495176;8,37E-07;72,44676948;3,76E-18;;;
18,3;8,189582825;0,000770265;6,58E-12;0,467468286;0,00231645;91,33986235;7,38E-13;;;
18,53;0,519635156;0,000552518;3,21E-12;0,185156299;0,000782375;99,29387569;6,48E-13;;;
18,76;0,028970262;1,15E-05;3,34E-14;0,072951699;2,24E-05;99,89804624;2,17E-14;;;
19;98,51574898;1,48E-07;2,71E-13;0,000561715;2,55E-05;1,483665593;9,72E-16;;;
19,23;46,57191377;1,59E-05;2,57E-12;0,001089118;2,54E-06;53,4269746;4,75E-17;;;
19,47;0,000849758;9,08E-05;8,30E-12;0,053596525;4,74E-05;99,94540811;3,15E-13;;;
19,7;0,001025648;8,66E-05;6,79E-13;0,160433077;0,000207752;99,83824493;9,43E-14;;;
19,94;0,001873835;2,35E-06;5,69E-15;0,125742001;0,000423138;99,87196325;6,36E-14;;;
20,17;0,188555731;4,96E-07;7,26E-15;0,008282854;9,33E-05;99,80307221;2,52E-15;;;
20,4;4,105594754;3,97E-06;1,91E-11;0,01493228;1,85E-05;95,87944746;5,86E-15;;;
20,62;0,175001088;7,71E-08;1,64E-14;0,008908468;1,90E-06;99,81608987;4,52E-17;;;
20,86;0,585020182;1,39E-07;7,12E-15;0,005347609;1,02E-05;99,40962192;5,80E-17;;;
21,1;0,096171594;9,64E-08;9,67E-16;0,005222736;4,41E-06;99,89860057;4,06E-17;;;
21,33;0,73781074;3,10E-07;5,07E-14;0,003432818;8,42E-05;99,25867915;1,62E-16;;;
21,56;2,956876149;8,90E-05;1,67E-12;0,025839549;0,000149712;97,01704961;2,39E-15;;;
21,84;1,29947681;0,000829968;8,74E-12;0,085360493;7,61E-05;98,61425757;1,87E-15;;;
22,08;0,48499083;9,38E-06;3,36E-13;0,0390221;0,000170301;99,47580701;5,37E-15;;;
22,32;0,529667609;7,75E-06;9,70E-14;0,02900416;6,35E-05;99,44124831;2,41E-15;;;
22,56;0,393536501;2,83E-06;5,74E-14;0,080455727;0,000146078;99,52586288;7,77E-15;;;
22,8;38,75860572;4,85E-07;2,91E-13;0,001017844;5,46E-06;61,24036908;2,21E-17;;;
23,04;5,484933779;1,48E-07;1,93E-12;0,001768143;2,12E-06;94,51329708;1,62E-17;;;
23,27;9,4801586;0,000359783;6,76E-09;0,075642709;6,39E-05;90,44376726;1,14E-13;;;
23,5;97,30615004;0,001889727;1,43E-05;0,000276785;2,46E-07;2,691675324;7,97E-17;;;
23,73;46,46236279;0,017064508;4,10E-06;0,034041946;3,74E-07;53,48652324;2,47E-16;;;
23,96;54,37819958;0,00270156;1,29E-06;0,014591464;4,29E-07;45,60450912;6,35E-17;;;
24,19;31,75476165;0,001132708;1,44E-06;0,005426864;4,94E-07;68,23868184;3,90E-17;;;
24,43;39,7102356;0,000170302;1,88E-06;0,005636246;2,40E-07;60,28395891;3,61E-17;;;
24,66;84,45292619;0,000347976;2,17E-06;0,003427744;8,78E-08;15,54330233;1,88E-18;;;
24,89;91,52729461;0,001465307;4,57E-06;0,005251871;1,25E-08;8,465984223;1,45E-18;;;
25,11;23,90046133;2,76E-05;2,61E-07;0,004462093;1,35E-07;76,0950415;6,28E-18;;;
25,36;46,48984671;4,75E-07;1,29E-08;0,001769338;6,24E-08;53,508389;4,27E-20;;;
25,58;88,19411327;1,87E-07;8,48E-08;0,000323781;1,04E-07;11,80556487;6,39E-18;;;
25,81;99,35789108;4,82E-05;5,15E-06;6,56E-05;8,73E-07;0,641986821;8,35E-17;;;
26,04;12,57089376;2,57E-05;4,57E-05;0,001428488;2,93E-06;87,4276042;5,58E-16;;;
26,28;12,15515137;0,002082385;2,76E-05;0,080682355;2,33E-06;87,76205778;3,49E-14;;;
26,5;21,22196682;0,343804594;0,000213515;0,130881552;1,42E-07;78,30313315;6,22E-15;;;
26,73;0,006104656;0,129584483;0,000304625;0,789423288;6,43E-06;99,07457817;5,05E-12;;;
26,96;0,012216972;0,012007703;0,384431775;0,056476379;2,46E-05;99,53483939;2,80E-13;;;
27,19;0,204424489;0,000120034;11,37651069;0,004910021;0,00168772;88,41233988;3,67E-11;;;
27,43;0,004967623;37,46086955;0,286739436;0,780969486;1,40E-06;61,46645546;8,26E-15;;;
27,66;9,42E-05;99,85433817;0,007271093;0,050617661;5,58E-07;0,087680493;7,06E-16;;;
27,89;0,001195446;99,99285936;0,002873805;0,001552929;3,90E-09;0,001523645;6,93E-18;;;
28,12;0,235462948;99,62491987;0,096934044;0,008960852;3,17E-06;0,033718812;1,78E-10;;;
28,35;0,000647396;99,9835968;0,0003029;0,014242076;2,95E-08;0,001209093;1,19E-13;;;
28,58;0,000733975;99,9468863;0,000130406;0,048961292;6,20E-08;0,003291306;2,47E-13;;;
28,82;0,001235388;99,89531039;0,001177743;0,084582103;1,35E-07;0,01769477;2,53E-14;;;
29,06;0,001783479;99,9399364;0,003040006;0,034798247;3,92E-07;0,020444325;5,46E-14;;;
29,3;0,053375831;66,04031324;0,136613182;9,727831185;0,001675895;24,04019535;3,52E-10;;;
29,54;0,056799947;0,616896376;7,007553846;0,034733448;0,001601458;92,28241994;4,90E-10;;;
29,8;0,599551527;0,029822695;11,50912419;0,008949782;0,000845163;87,85170317;3,22E-10;;;
30,03;0,123434253;13,51163319;1,779993543;0,111837319;0,000104065;84,47300103;2,40E-10;;;
30,26;0,000957357;42,07718372;0,285867765;0,140547974;2,09E-07;57,49544501;4,45E-15;;;
30,49;5,62E-05;99,4713366;3,57E-06;0,475869514;2,32E-10;0,052732712;4,02E-18;;;
30,72;2,71E-05;99,52801466;4,23E-07;0,456230761;7,96E-11;0,015730229;1,68E-18;;;
30,95;0,000807424;98,90493155;0,002050287;0,074641837;8,10E-10;1,017568447;1,51E-17;;;
31,18;0,01051537;72,37033844;0,170288421;0,097117864;4,72E-08;27,35174298;3,44E-15;;;
31,41;1,791027002;70,80348134;2,534442768;0,129775552;6,98E-07;24,74127561;2,02E-13;;;
31,64;0,508306206;91,71273063;0,729774355;0,066569725;3,27E-07;6,982618241;1,34E-13;;;
31,87;0,152655819;53,52079272;1,4389541;0,058759144;9,41E-08;44,82884407;2,02E-13;;;
32,13;1,419154741;84,52545404;2,287294529;0,03868973;2,27E-07;11,72940806;2,12E-13;;;
32,35;1,990472898;50,23880601;6,820625812;0,065778417;4,42E-05;40,88426828;2,45E-10;;;
32,6;0,084143262;99,5670796;0,079669113;0,0083935;1,29E-07;0,260710173;2,66E-13;;;
32,84;0,001335238;99,99285936;0,000352371;0,003264062;1,62E-09;0,002193767;5,88E-18;;;
33,07;44,88359392;14,84362632;20,57485431;0,016244189;7,23E-06;19,68167722;3,58E-14;;;
33,33;0,00053787;99,99018311;4,71E-07;0,008976037;9,48E-12;0,0003053;8,93E-21;;;
33,55;18,22832158;77,69266037;0,729539019;0,046113166;4,98E-07;3,303361663;3,50E-16;;;
33,78;0,232143933;99,17351007;0,011024781;0,236135535;5,26E-08;0,347188301;2,07E-17;;;
34,01;0,001953873;99,99479055;4,49E-05;0,002969812;2,21E-10;0,000245152;1,94E-20;;;
34,26;50,37886496;15,2496424;18,68812666;0,008262176;1,36E-06;15,67509882;1,97E-14;;;
34,49;1,626550689;90,72967712;6,024175869;0,024475505;0,000156615;1,594965627;6,00E-12;;;
34,72;0,000946174;99,99400377;0,000260501;0,003885274;1,25E-08;0,000902246;5,12E-18;;;
34,94;0,011212636;99,96188283;0,011592606;0,006122914;4,90E-07;0,009188269;4,01E-15;;;
35,16;0,667998022;96,93205989;2,044289315;0,012911973;1,89E-05;0,342716608;2,87E-13;;;
35,39;11,81182422;17,906689;64,45272989;0,006311261;3,20E-05;5,822407878;7,93E-14;;;
35,61;18,89168173;8,914980292;52,0735383;0,004744764;2,25E-06;20,11505663;4,71E-15;;;
35,84;0,501849299;99,06409973;0,077398109;0,008300117;2,09E-08;0,34835329;4,72E-16;;;
36,06;6,543371826;87,15742826;2,888679318;0,013554313;1,09E-07;3,396962956;3,30E-16;;;
36,29;12,0255537;64,99278337;10,0546746;0,019104698;5,89E-07;12,9078828;6,78E-15;;;
36,52;15,8567667;6,250017136;42,36067533;0,008926933;3,02E-06;35,52361727;3,25E-14;;;
36,74;0,177426123;98,3594059;0,033608031;0,02015957;7,72E-09;1,409399687;2,99E-16;;;
36,97;0,049223081;99,92854;0,000378697;0,007416694;3,76E-10;0,014436649;2,56E-18;;;
37,2;0,120118703;99,8067677;0,002662639;0,011507182;1,12E-09;0,058945408;1,13E-17;;;
37,42;0,001159689;99,87717269;0,000216425;0,041033056;3,33E-10;0,080416396;6,99E-18;;;
37,64;0,025022065;25,32010671;2,892611576;0,083774702;3,07E-07;71,6784809;1,21E-13;;;
37,86;0,025815495;52,00310063;0,620211558;0,664583168;9,36E-06;46,68628256;1,48E-12;;;
38,09;0,014901269;61,11376286;0,267813099;0,998250023;2,43E-06;37,60527372;4,96E-13;;;
38,31;0,010902576;95,22665143;0,017720863;0,296007842;2,59E-07;4,448716715;4,03E-14;;;
38,53;0,000273479;99,92378951;5,75E-05;0,028298387;1,99E-09;0,047577726;1,50E-16;;;
38,77;6,62E-05;99,95118975;7,76E-06;0,024174707;1,57E-10;0,024562851;1,43E-17;;;
39;2,01E-06;99,99899268;8,15E-07;0,000747147;4,43E-12;0,000257618;8,44E-22;;;
39,23;3,19E-06;99,99103546;2,51E-07;0,008291603;4,58E-12;0,000668834;5,49E-21;;;
39,48;8,12E-06;99,99331236;1,49E-06;0,004813336;1,72E-11;0,001863531;4,69E-20;;;
39,7;0,00209441;99,9350965;0,000422323;0,007894103;3,67E-10;0,054496661;1,75E-18;;;
39,93;1,12E-05;99,95180964;5,50E-07;0,042114177;2,45E-11;0,00606745;1,11E-19;;;
40,16;9,84E-05;99,85358715;1,69E-05;0,088250113;1,53E-10;0,05805312;4,55E-18;;;
40,39;0,000309938;99,44807298;0,002157832;0,048621281;5,78E-09;0,500832532;2,13E-16;;;
40,62;0,004750859;49,24518466;1,60167031;0,076603994;1,40E-07;49,07179475;7,16E-15;;;
40,86;0,001989059;73,56050014;0,412809988;0,113328523;1,33E-07;25,91136992;3,49E-15;;;
42,23;0,002393027;58,4736824;0,907800347;0,18780817;3,76E-07;40,42831361;1,79E-14;;;
42,48;0,000573286;95,51746303;0,008954774;0,394414831;6,00E-08;4,078591129;1,64E-15;;;
42,71;0,000353808;99,45122004;0,000395571;0,232438953;3,95E-09;0,315597467;6,45E-17;;;
42,93;0,000160027;99,59149957;0,000153143;0,204834226;2,81E-09;0,203350582;6,22E-17;;;
43,18;0,000256791;99,47356582;0,00026562;0,239495793;5,42E-09;0,286415126;1,12E-16;;;
43,41;0,000547358;99,16805024;0,002351116;0,166449182;8,34E-09;0,662602943;2,43E-16;;;
43,63;0,004402168;64,60027695;1,091465354;0,121540052;2,02E-07;34,18232203;5,12E-15;;;
43,89;0,005317919;5,01916334;4,929400608;0,015760337;8,55E-08;90,03036618;5,85E-15;;;
44,13;0,002000471;2,547551574;1,637001699;0,013564453;7,21E-07;95,79987576;2,31E-13;;;
44,36;0,094455708;6,057336181;6,472959369;0,085422647;0,000318889;87,2895062;1,05E-09;;;
44,59;0,014940659;94,79162693;1,247213688;0,066436373;3,21E-05;3,879747912;2,08E-11;;;
44,81;0,000620238;99,93652701;0,000483384;0,042235813;7,24E-08;0,020130959;1,36E-15;;;
45,04;0,000957272;99,54519868;3,34E-05;0,410597306;2,62E-08;0,043210344;6,37E-16;;;
45,28;0,000819192;99,39004775;0,000358825;0,372238619;7,06E-08;0,236536507;5,64E-16;;;
45,51;0,001166297;99,64630602;4,77E-05;0,304662315;2,27E-08;0,047816904;5,27E-16;;;
45,74;0,001025368;99,79217051;0,000156629;0,184684642;1,54E-07;0,021965659;5,47E-15;;;
45,96;0,001215431;99,6781051;0,001713553;0,190760661;1,72E-06;0,128203359;2,37E-14;;;
46,19;0,32407939;45,63877855;28,43160203;0,113560778;0,002540524;25,4894391;6,41E-10;;;
46,42;2,146434156;1,435680144;51,94599009;0,046407522;0,001053623;44,4244302;1,63E-10;;;
46,64;3,871851414;91,17683768;2,899052948;0,078715722;0,000155099;1,973392814;7,43E-13;;;
46,87;20,97885162;39,88876045;15,09561092;0,183332781;5,09E-05;23,85340035;9,08E-14;;;
47,11;1,53333107;16,51309282;11,40142009;0,17394165;0,000196314;70,37801743;5,74E-10;;;
47,33;2,023448368;3,342314411;63,64874677;0,041541452;0,00028584;30,94365526;9,50E-12;;;
47,57;1,694607921;0,927254837;53,05370688;0,049589179;0,002023397;44,27282214;5,20E-10;;;
47,8;1,787756863;97,09514958;0,40261841;0,088304973;4,82E-05;0,626122896;4,46E-13;;;
48,03;0,541551039;95,01852393;0,542879431;0,021122032;7,41E-08;3,875925392;4,07E-16;;;
48,26;7,626806945;1,803582534;59,88417864;0,016573069;7,62E-05;30,66878319;9,12E-13;;;
48,53;8,742491604;5,182172858;28,07913088;0,188242098;0,000688682;57,80726578;5,89E-10;;;
48,75;8,646146953;16,32932425;60,17304659;0,027286768;7,26E-05;14,82412219;5,27E-13;;;
48,99;4,608358443;12,11845726;34,8613739;0,19040698;0,002189932;48,21921289;1,41E-09;;;
49,22;0,165011606;96,70093656;1,56813059;0,038077743;9,25E-05;1,527753472;2,70E-11;;;
49,45;7,556886815;3,636057241;44,10886537;0,050719897;0,000268685;44,64719955;1,57E-10;;;
49,7;1,131216343;91,27064943;1,117316168;0,464050146;1,43E-05;6,016755104;1,89E-14;;;
49,94;0,094729575;99,82239604;0,003255907;0,045294216;4,51E-06;0,034317237;3,82E-13;;;
50,17;0,165945406;99,76671337;0,004526193;0,008919121;2,21E-09;0,053897893;5,89E-19;;;
50,41;0,014987028;99,9822557;8,03E-05;0,00189524;1,26E-10;0,000784849;1,70E-20;;;
50,64;0,004546862;99,99238253;6,02E-06;0,002874202;1,72E-11;0,000190833;1,12E-20;;;
50,9;0,282133481;99,69474075;0,005729831;0,00122986;4,45E-10;0,016167598;4,41E-19;;;
51,12;0,498021394;97,29477763;0,152365258;0,347863045;1,02E-05;1,70696415;7,68E-14;;;
51,35;2,325701155;78,73878479;1,699359156;0,568146724;0,00012602;16,66788608;1,76E-12;;;
51,58;1,351233466;96,6598926;1,051256868;0,031303887;1,99E-05;0,906295849;5,80E-13;;;
51,81;0,000455474;99,98669624;0,000951605;0,008552021;1,40E-07;0,003348671;9,60E-16;;;
52,05;0,001665757;95,22993565;7,78E-05;4,538885131;4,87E-07;0,229435414;1,33E-14;;;
52,28;0,000901842;82,86212087;1,83E-05;17,00394601;5,35E-05;0,132961653;3,43E-12;;;
52,51;0,000959337;97,76639342;4,99E-05;2,189665847;4,93E-05;0,042882655;1,08E-12;;;
52,74;0,001081128;99,41428311;4,75E-05;0,572281169;2,61E-05;0,012277698;2,44E-13;;;
52,96;0,013942839;99,94782806;0,00380849;0,023528104;1,30E-06;0,010890242;2,43E-14;;;
53,19;0,003588475;99,92181063;0,000378049;0,06802213;2,16E-06;0,006203528;1,83E-14;;;
53,41;0,046444714;99,57335596;0,005382111;0,222444345;2,36E-05;0,152347009;1,05E-12;;;
53,63;0,158119504;99,1920948;0,010200091;0,292602158;4,04E-05;0,346944365;2,84E-12;;;
53,88;0,046564566;99,7439504;0,005238002;0,122268577;1,20E-05;0,081960748;4,15E-13;;;
54,11;0,005068432;99,82349873;0,000461808;0,153438584;2,15E-06;0,017527858;3,41E-14;;;
54,34;0,009582247;84,54884795;0,000266899;14,78375285;0,000124324;0,657428002;2,61E-11;;;
54,56;0,001292342;20,69741786;5,43E-06;78,734833;0,00326921;0,563181005;3,73E-10;;;
54,78;0,006461997;45,17335565;0,002566895;46,19084872;0,000545479;8,626220144;1,14E-10;;;
55,01;0,005029833;74,12276268;0,000108441;25,44725835;0,010174001;0,414667139;1,30E-10;;;
55,24;0,003927548;98,95650738;0,000387184;0,990659803;0,000282204;0,048232995;2,46E-12;;;
55,48;0,002224331;99,44511049;0,00026216;0,535584258;5,95E-05;0,016761217;7,53E-13;;;
55,7;0,164900708;97,35732675;0,020458187;1,063964982;0,000182265;1,393170189;1,35E-11;;;
55,93;0,148512551;96,26096487;0,014635104;2,008183487;0,000237581;1,567467861;3,23E-11;;;
56,15;0,506061548;85,08090377;0,779104326;1,999946684;0,000856572;11,6331324;2,88E-11;;;
56,39;0,046288222;99,12539124;0,026113942;0,577458693;0,000267777;0,224485225;1,08E-10;;;
56,62;0,186483724;97,35164627;0,068342026;1,012983979;0,00018053;1,380364027;6,17E-12;;;
56,86;0,094214745;97,34511375;0,007775638;1,095898822;0,000160508;1,456837635;1,06E-11;;;
57,09;0,004308298;99,17401085;0,000280838;0,782383233;8,81E-05;0,038926517;1,86E-12;;;
57,31;0,005643703;97,46136665;0,000332874;2,383109182;2,77E-05;0,149517867;1,32E-12;;;
57,54;0,007139494;88,5130465;0,000205233;11,11045852;9,91E-05;0,369049748;2,73E-11;;;
57,76;0,002414489;99,82004761;0,00029303;0,163454304;4,56E-06;0,013788571;9,39E-14;;;
57,99;0,788248098;97,19396813;0,185562332;0,23350901;0,0001321;1,59858214;1,06E-11;;;
58,22;0,703543751;95,19387484;0,696869474;0,241798209;2,34E-05;3,163891658;3,98E-14;;;
58,45;0,405840296;91,36896133;0,545281032;0,743377488;2,61E-05;6,936511397;6,62E-14;;;
58,69;0,115560642;97,78511511;0,19365662;0,392064196;1,13E-05;1,513591871;4,00E-14;;;
58,94;0,055674918;98,95375967;0,080971041;0,35853989;8,37E-06;0,55104848;1,52E-14;;;
59,17;0,034026528;99,65090156;0,026244301;0,189951505;1,17E-05;0,098862057;5,44E-14;;;
59,39;0,220653581;95,59313006;0,34652091;0,665565706;1,96E-05;3,174113116;4,96E-14;;;
59,62;0,346967997;92,323488;0,531298108;0,618217699;1,46E-05;6,180019677;3,07E-14;;;
59,85;0,563282985;92,87976623;1,101663057;0,310790632;2,43E-05;5,144471303;5,09E-14;;;
60,09;1,158245746;86,82094216;1,267498173;0,361480238;0,000124695;10,39171293;1,89E-12;;;
60,32;0,021025942;95,08903027;0,000337571;4,336770624;0,000507188;0,552326581;3,45E-11;;;
60,55;0,004288569;90,41877389;2,42E-05;9,441489726;0,001082026;0,134346739;1,33E-11;;;
60,79;0,034835999;96,80945277;0,00045193;3,019151837;0,000309029;0,135799136;6,98E-12;;;
61,04;0,004708986;99,24321175;0,000118289;0,740165776;7,58E-05;0,011719217;1,68E-12;;;
61,26;0,299778534;91,94585085;0,008365068;3,759509325;0,000846979;3,98565419;1,33E-10;;;
61,49;2,454973677;68,08976151;1,433675069;1,625836834;0,000929085;26,39482932;2,61E-11;;;
61,71;0,092629058;99,77232216;0,010655607;0,065963556;0,000308526;0,058121162;1,33E-11;;;
61,94;0,093958806;97,590798;0,003722224;1,5003195;0,000197509;0,811003942;1,86E-11;;;
62,16;1,659216546;77,82280445;0,454436243;2,766312473;0,001620478;17,29561388;1,07E-10;;;
62,39;0,072266237;94,43752766;0,003398561;4,561181366;0,000511044;0,925117638;1,92E-10;;;
62,62;0,004002643;99,69398975;0,000155311;0,282161916;1,65E-06;0,019688571;5,88E-14;;;
62,85;0,007571513;32,23066542;1,54E-05;66,58428114;0,000229962;1,177231455;8,43E-11;;;
63,09;0,005759163;99,54416153;0,000141695;0,289189693;8,11E-07;0,160746856;1,12E-12;;;
63,32;0,535014458;82,02933073;0,048333764;1,517970022;2,11E-05;15,86933285;1,43E-10;;;
63,56;0,014874026;37,25553751;1,18E-05;62,12349534;0,001037117;0,605041627;2,21E-11;;;
63,79;0,031489104;70,82140868;0,000103166;28,05021274;0,001561832;1,095223026;5,47E-11;;;
64,01;0,327151532;94,48252386;0,009702927;1,936355375;0,000436449;3,243825198;3,40E-11;;;
64,25;0,155992375;93,35144758;0,00386227;5,359856039;0,000529244;1,12831872;1,06E-10;;;
64,47;0,203907874;97,44642958;0,069358629;1,255362835;0,000913017;1,024029651;1,49E-10;;;
64,7;0,326155029;90,34521522;0,010572764;5,706521091;0,001670727;3,609866119;8,22E-10;;;
64,93;0,129229304;97,80044543;0,003755563;1,528327258;0,000299043;0,537942708;2,58E-10;;;
65,16;0,228163344;87,51326203;0,01824827;5,450189486;0,000713939;6,78942129;2,14E-10;;;
65,38;0,089165849;99,40384633;0,018170075;0,329070732;0,000136361;0,159609718;5,70E-12;;;
65,62;0,736464933;90,94718099;0,277945306;1,368034724;0,000745599;6,66962713;8,29E-11;;;
65,85;0,132264857;93,1630965;0,00520117;3,931007024;0,000517889;2,76791116;1,05E-09;;;
66,08;0,000675597;2,89717745;2,77E-07;96,68968916;0,000432104;0,412029307;1,23E-11;;;
66,34;0,00362557;47,83222973;4,78E-06;51,73246264;0,000219056;0,431457115;6,60E-11;;;
66,57;0,010831881;41,11742079;3,25E-06;58,45368505;1,18E-05;0,418048725;7,41E-12;;;
66,79;0,002452844;59,737885;1,32E-06;40,17054141;0,001829399;0,087292038;1,27E-11;;;
67,02;0,024586057;99,53494668;0,038544982;0,202090736;2,65E-05;0,199810811;3,48E-13;;;
