timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url
0;;;;;;;;START1;;
0,01;;;;;;;;click;SPAN;/home
0,06;;;;;;;;navigation;;/home
0,07;;;;;;;;click;BUTTON;/home
0,08;;;;;;;;navigation;;/home
0,49;0,060346146;96,77767158;0,042593747;2,498639561;0,018563555;0,602169987;1,97E-05;;;
2,11;0,283282542;95,27932462;0,0526154;3,358773487;0,081498312;0,944344959;0,000155583;;;
2,38;14,3538126;85,20077379;0,391005282;0,045662888;0,000217034;0,008528986;2,21E-07;;;
2,64;88,71176973;10,19142819;0,95181994;0,115584545;0,000989636;0,028399462;4,56E-06;;;
2,9;63,09507489;31,61641061;3,050762042;1,319450513;0,017035214;0,90070786;0,000558856;;;
3,18;99,31716919;0,615114253;0,067504175;0,000201748;2,04E-06;8,63E-06;2,30E-10;;;
3,44;99,80727436;0,191269524;0,001317106;0,000128541;6,06E-07;4,25E-06;1,78E-10;;;
3,72;99,95194674;0,047382517;0,000598224;7,63E-05;2,80E-07;2,56E-07;1,60E-11;;;
3,96;99,99452829;0,0054496;1,13E-05;6,68E-06;4,27E-08;4,65E-06;1,69E-11;;;
4,21;99,98728037;0,012697894;5,66E-06;1,44E-05;2,78E-08;3,37E-06;1,51E-11;;;
4,48;99,99725819;0,002730766;8,06E-07;3,39E-06;1,08E-08;2,38E-07;1,64E-12;;;
4,73;99,98879433;0,011202614;9,51E-07;7,25E-06;5,90E-09;4,66E-07;1,48E-12;;;
5,04;2,31E-07;0,001740486;1,98E-16;99,99742508;2,06E-08;0,000827166;1,53E-13;;;
5,29;8,54E-08;0,000407403;2,46E-16;99,99386072;1,14E-06;0,00573219;1,05E-13;;;
5,57;9,21E-07;0,000689547;4,20E-15;99,9647975;4,78E-06;0,03450746;3,74E-12;;;
5,81;92,8492065;1,509584856;0,001352262;1,964755473;0,183864659;3,343717581;0,147519491;;;
6,06;0,000232402;0,527927373;1,47E-10;99,31995273;1,04E-05;0,151875766;4,25E-10;;;
6,32;0,018666928;22,1710667;1,75E-08;76,57152414;0,000198666;1,238540094;6,38E-08;;;
6,6;45,83911598;0,044620186;0,058443082;0,523668109;0,065187964;53,46679688;0,0021706;;;
6,86;94,41598621;1,89117577;0,031430809;0,140072484;0,015555669;3,505305037;0,000474349;;;
7,15;5,109267614;10,86782952;0,012303063;21,61773274;0,147994046;62,17812074;0,066756642;;;
7,41;0,003007074;8,519193293;0,001108285;78,84733551;1,129194044;9,911884213;1,588282084;;;
7,69;0,000267714;3,192025423;0,002763783;71,48008943;3,142061457;16,01850837;6,164285913;;;
7,95;0,003071017;2,596989056;0,001293656;45,77941273;0,505566674;50,86472934;0,248941678;;;
8,22;0,001023806;3,681578487;0,000167548;59,74773169;0,399461109;36,09674871;0,07328816;;;
8,49;0,010323917;68,60076189;0,000561478;24,33700562;0,098746421;6,94250986;0,010088101;;;
8,77;0,000876469;61,08453638;0,002563411;32,5071384;0,778217846;5,608709863;0,017957492;;;
9,07;0,01919177;41,25366457;0,007679205;52,88703757;1,152030168;4,568317805;0,112081873;;;
9,36;0,118268793;16,42408669;0,001079326;44,06630397;0,062757032;39,24722373;0,080285565;;;
9,64;0,015686137;23,66776019;0,001211192;56,99484944;0,575075252;18,33296716;0,412451942;;;
9,97;0,001175495;9,40498076;0,003083481;78,55068701;1,044386035;10,5249601;0,470720362;;;
10,1;;;;;;;;click;DIV;
10,24;0,003186926;7,156821022;5,80E-05;64,39314868;0,136769478;28,28259041;0,027422678;;;
10,51;0,032243295;96,21118881;0,000705394;2,429798949;0,012519328;1,313445982;9,60E-05;;;
10,77;0,091569178;94,75973845;0,018552311;2,442436852;0,019588848;2,667016909;0,001100221;;;
11,03;0,029172344;97,46291637;0,009950307;1,631162502;0,008847514;0,857860129;9,07E-05;;;
11,29;0,601218548;93,83314252;0,015316224;2,202982269;0,014991003;3,331032395;0,001321765;;;
11,55;0,038348259;90,51057809;0,00284384;3,439032621;0,036772292;5,971322987;0,001099663;;;
11,81;2,372215502;91,76255465;0,006746854;0,835878123;0,003381717;5,018650368;0,000574723;;;
12,07;0,22969523;85,60599685;0,041415679;5,172577128;0,157396379;8,774971962;0,017942664;;;
12,34;0,257698959;86,74618602;0,007618238;4,162281007;0,077682763;8,742270619;0,006259054;;;
12,62;0,009430064;6,386509935;0,012346259;15,22455786;0,197944639;78,02053297;0,148688237;;;
12,9;0,630240235;4,56051901;0,000941654;14,67290223;0,01655699;79,8738718;0,244962634;;;
13,16;0,098724861;4,087692872;0,022823999;7,210389525;0,049408094;88,50184679;0,029112742;;;
13,42;18,32247972;13,12907934;0,017132721;9,206217527;0,043243967;59,25661325;0,025233341;;;
13,67;3,224137053;11,79918721;0,001603932;23,17828536;0,010512523;61,78314686;0,003131594;;;
13,96;3,06765046;11,11266911;0,006232416;12,44441718;0,049121107;73,31336737;0,006539495;;;
14,21;;;;;;;;click;path;
14,22;7,10469122;18,29033414;0,001717922;38,30536166;0,019546066;36,27115026;0,007208083;;;
14,52;0,803268049;6,858462095;0,001722999;31,95874095;0,029840929;60,33862829;0,009338105;;;
14,78;0,483690202;1,999573037;0,057532394;8,745581657;0,074998144;87,98742294;0,651207566;;;
15,04;22,7140768;5,628542938;0,00016076;20,20224006;0,002916589;51,44084403;0,011216399;;;
15,31;27,7820766;5,49172014;0,077215867;5,579827726;0,023157193;60,74436903;0,301631959;;;
15,59;0,328074077;8,518916098;0,178042953;9,644686771;0,058225576;81,2092267;0,062819964;;;
15,85;0,008977549;2,595049579;0,005309782;15,3218713;0,084066462;81,94210745;0,042611341;;;
16,1;0,242288853;10,31672657;0,068603607;17,16513485;0,156247523;71,82013988;0,230863481;;;
16,35;15,40402713;36,49694541;0,855637486;9,276785509;0,174710572;36,46099487;1,33089962;;;
16,62;0,105860435;12,77581159;0,075183003;5,452558303;0,092352751;81,41343968;0,084798421;;;
16,9;2,106086724;20,24329305;0,354433502;5,117328838;0,157882681;71,64661884;0,374363735;;;
