timestamp;happy;neutral;surprise;sad;angry;fear;disgust;interaction_type;interaction_element;url
0,01;;;;;;;;click;BUTTON;/home
0,03;;;;;;;;navigation;;/home
0,65;2,507651374;1,033760296;35,07749051;0,061341885;0,158349585;61,16077668;0,000636659;;;
4,23;0,617349464;2,854712105;7,62290106;0,055107064;0,043186868;88,80630069;0,000450574;;;
4,5;0,083283136;2,98628322;3,576440205;16,76616918;3,050020333;73,52087936;0,016927847;;;
4,76;0,707365293;0,21232944;31,45697415;2,594546229;1,596651971;63,39741945;0,034721478;;;
5,01;0,001490176;26,15913749;0,44292314;29,90700901;12,37176582;31,11554682;0,00212819;;;
5,27;0,00451506;16,67214036;0,481911423;26,86534226;12,07534373;43,88199151;0,018759906;;;
5,54;0,003875751;12,77034581;1,741560549;17,74435043;25,95162094;41,72812402;0,060129625;;;
5,8;0,017215584;32,44915097;0,531121779;15,58981277;8,53583691;42,84200881;0,03486031;;;
6,08;0,011125371;24,27052259;0,535519002;19,10768449;5,356508121;50,70791841;0,010728244;;;
6,33;1,057605322;0,706952713;3,959919748;1,695480671;0,382088101;92,19065858;0,007297737;;;
6,59;0,254964029;0,653018562;3,999300539;20,25295915;0,332491539;74,49968901;0,007584425;;;
6,85;0,097508228;0,827398803;1,557900757;13,4485364;0,519235339;83,54603052;0,003395803;;;
7,13;0,008028367;20,4782486;7,13654E-05;56,34179115;0,000915136;23,17094654;9,65205E-10;;;
7,39;0,072935811;1,874856092;1,262326539;33,279863;1,175078284;62,32985854;0,005073;;;
7,64;0,099770317;13,31250072;0,45718099;11,15712002;1,56032471;73,41281772;0,000293441;;;
7,88;0,14901075;4,697197303;5,362796038;22,8503108;4,131723568;62,80740499;0,001556458;;;
8,14;0,019351586;7,254791885;0,601396172;8,602806645;1,588848789;81,93266607;0,000132463;;;
8,4;0,022284966;15,022766;0,06794402;52,76753621;1,012064204;31,10716528;0,000238429;;;
8,67;0,128822886;2,1181987;1,269174443;10,57758692;0,53397844;85,3704563;0,001784748;;;
8,94;0,591473782;0,632640524;13,16642691;1,679184202;0,781122595;83,12303919;0,026117374;;;
9,2;21,81948404;20,63325916;1,55656524;0,000737716;0,000411776;55,98954296;5,49358E-11;;;
9,45;16,61416441;7,468878478;0,492630014;0,004673105;0,010304434;75,40935278;3,9742E-10;;;
9,73;12,58542315;5,594259461;0,527329728;0,003246381;0,004227345;81,28551729;5,66552E-10;;;
9,99;7,533377409;14,70198631;0,218513724;0,003600007;0,000829202;77,54169703;4,83961E-10;;;
10,25;4,782510549;4,985865951;0,000786703;0,085972185;0,000277052;90,14458656;5,80156E-09;;;
10,53;0,157004581;0,690706488;3,889966243;12,13628424;1,201114782;81,91766631;0,007256783;;;
10,79;0,070190758;0,135493656;40,95508348;1,578790696;0,440525828;56,81947551;0,000443205;;;
11,04;0,019756164;0,750270437;0,027222895;45,72858785;0,343604988;53,11517436;0,015389111;;;
11,29;0,107639527;0,098363194;32,30786622;0,262912922;0,632356945;66,58993363;0,000930979;;;
11,56;0,159143503;0,185447581;10,36129656;0,535051836;0,336018295;88,42183283;0,001208831;;;
11,83;0,146419706;3,790060058;50,70288777;2,244757488;3,913826123;39,15762603;0,044420094;;;
12,1;0,30374676;7,802517712;0,000776131;84,00597572;0,043521641;7,843463123;3,91254E-06;;;
12,41;85,81286242;8,908668589;0,119667544;3,915590326;0,657441947;0,585762947;2,18012E-06;;;
12,67;0,102062372;78,70090008;0,002089447;12,62490898;0,007197042;8,562844247;3,69604E-07;;;
12,94;0,009592584;96,38168812;0,01810018;0,033292058;9,91147E-07;3,557331115;5,35237E-14;;;
13,21;0,019165146;0,951654241;0,402391447;61,06983191;0,302569959;37,24551125;0,008873726;;;
13,47;0,002909164;0,533836754;0,074532634;77,00614929;0,235242047;22,14611173;0,001218557;;;
13,71;0,000421067;0,293978042;0,00544774;65,82137143;0,05360267;33,82487499;0,000310891;;;
13,97;5,815298084;4,328310375;8,0342E-05;88,47728899;0,250428744;1,128584121;1,42263E-05;;;
14,29;0,459690102;1,256450863;3,696901267;2,536053664;0,108746563;91,94149231;0,000671685;;;
14,55;;;;;;;;navigation;;/melody
14,6;;;;;;;;navigation;;/melody
